Date,Basmati_Rice_Price,Maza_Rice_Price,LATITUDE,LONGITUDE,ELEVATION,CDSD,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,HDSD,HTDD,TAVG,TMAX,TMIN,average_sentiment,sum_of_retweets,sum_of_likes,sum_of_engagements,sum_of_log_scaled_engagement,average_weighted_sentiment,sum_of_positive_sentiment,sum_of_neutral_sentiment,sum_of_negative_sentiment
2022-04-01,91.135,75.00999999999999,23.579235294117645,42.08535294117648,702.8588235294118,1208.3333333333333,451.4,0,0.0,0,28.0,20.176470588235293,61.0,100.76470588235294,162.5,0.0,81.4125,93.97647058823529,68.4625,1.0,7153.0,2608.0,9761.0,21.552919205660864,8.184306401886953,3.0,0.0,0.0
2022-05-01,91.28333333333332,75.08,22.891764705882355,42.07964705882353,839.5647059,1835.3333333333333,637.875,0,0.0,0,28.75,25.8125,64.81818181818181,107.5,162.5,0.0,87.88,99.575,73.04545454545455,-0.6666666666666666,1706.0,3470.0,5176.0,21.177068664028972,-5.53820819011175,0.0,1.0,2.0
2022-06-01,91.43166666666669,75.15,23.35658823529412,41.70741176470588,719.2235294117646,2547.0,774.875,0,0.0,0,28.375,27.8125,71.92307692307692,110.625,162.5,0.0,91.36666666666667,104.85,78.16923076923078,1.0,109.0,341.0,450.0,6.111467339502679,7.111467339502679,1.0,0.0,0.0
2022-07-01,91.58,75.22,23.90110526315789,41.8,719.9,3408.5,763.875,0,0.0,0,28.05555555555556,26.666666666666668,75.27272727272727,108.94444444444444,0.0,0.0,92.56,102.85555555555555,81.28181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,91.72833333333332,75.28999999999999,23.4961875,42.2713125,751.25,3217.3897996357014,863.5,0,0.0,0,27.8,25.8,73.875,109.06666666666666,0.0,0.0,93.68571428571428,103.10666666666664,82.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,91.87666666666668,75.36,23.73915789473684,42.265578947368425,711.9105263157894,3026.2795992714027,679.7777777777778,0,0.0,0,28.23529411764705,25.705882352941178,69.07692307692308,107.3529411764706,0.0,0.0,90.14545454545454,100.76470588235294,77.78461538461539,0.0,620.0,1700.0,2320.0,7.749753406274437,0.0,0.0,1.0,0.0
2022-10-01,92.025,75.43,23.822823529411764,41.96082352941177,744.6529411764706,2841.3342440801457,490.4285714285714,0,0.0,0,29.08333333333333,21.916666666666668,62.75,101.5,0.0,0.0,82.11818181818181,94.525,67.8375,0.0,1007.0,4800.0,5807.0,15.947680925662905,-0.01876618956875653,1.0,0.0,1.0
2022-11-01,92.17333333333332,75.5,23.38746666666667,42.00953333333334,771.5866666666666,2650.224043715847,217.5,0,0.0,0,26.0,4.777777777777778,55.7,89.77777777777777,0.0,0.25,73.27499999999999,82.69999999999999,61.65,-1.0,2700.0,3000.0,5700.0,8.648396877031582,-9.648396877031582,0.0,0.0,1.0
2022-12-01,92.32166666666666,75.57,22.536692307692302,42.69869230769231,821.1461538461538,2465.278689,147.0,0,0.0,0,19.625,1.0,45.72727272727273,83.75,85.0,33.666666666666664,65.76666666666667,74.925,55.95454545454545,0.5,119.0,335.0,454.0,10.85636090547197,3.2382317759657555,1.0,1.0,0.0
2023-01-01,92.47,75.64,23.02286666666667,42.25666666666667,614.7866666666666,2274.1684881602914,111.25,0,0.0,0,16.3,0.1,53.142857142857146,83.9,72.57075471698113,37.70833333333333,63.85,71.64,58.371428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,92.93916666666668,76.195,23.55423529411765,42.13264705882353,776.9352941,2083.058287795993,75.5,0,0.1818181818181818,0,16.818181818181817,1.2727272727272727,47.45454545454545,86.45454545454545,60.14150943396226,41.75,62.46,73.57272727272726,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,93.40833333333332,76.75,23.3182,43.1553,580.4,1910.44262295082,268.8898305084746,0,0.0,0,26.5,4.5,58.8,93.0,48.91509433962264,21.93644068,71.8,82.96666666666667,65.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,93.8775,77.305,23.950533333333333,42.455666666666666,697.1466666666668,1719.3324225865208,483.0,0,0.0,0,26.545454545454547,12.454545454545457,59.85714285714285,97.36363636363636,36.485849056603776,0.0,76.56666666666666,88.07272727272726,67.62857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,94.34666666666666,77.86,23.3975,42.72171428571429,685.9142857142857,1534.387067395264,520.0,0,0.0,0,28.11111111111111,25.0,66.0,106.22222222222224,24.45754716981132,0.0,86.0,99.08888888888887,73.82857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,94.81583333333332,78.41499999999999,22.94378571428572,43.37407142857143,720.8071428571428,1343.2768670309651,665.0,0,0.0,0,26.5,25.25,73.66666666666667,111.5,12.028301886792448,0.0,94.45,105.15,79.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,95.285,78.97,24.288933333333333,42.7084,684.7,1158.3315118397086,869.0,0,0.0,0,27.5,27.5,75.5,111.5,0.0,0.0,93.1,108.3,80.73571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,95.75416666666666,79.525,23.88575,42.6,632.75625,967.2213115,914.0,0,0.0,0,27.8,27.8,76.93333333333334,112.8,0.0,0.0,95.325,109.44,83.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,96.22333333333331,80.08,24.06733333333333,42.04826666666667,762.1,776.1111111111109,728.0,0,0.0,0,27.0,27.0,70.46153846153847,112.0,0.0,0.0,91.9,108.8,76.73076923076923,1.0,223.0,1510.0,1733.0,18.62893317076967,7.209644390256557,3.0,0.0,0.0
2023-10-01,96.6925,80.63499999999999,21.940636363636365,43.29709090909091,993.0909090909092,591.1657559198543,456.0,0,0.0,0,26.666666666666668,15.333333333333334,62.44444444444444,100.66666666666669,0.0,0.0,82.8,92.46666666666664,68.81111111,1.0,46.0,914.0,960.0,6.867974408970293,7.867974408970293,1.0,0.0,0.0
2023-11-01,97.16166666666666,81.19,22.679916666666667,42.39216666666667,750.4583333333334,400.05555555555566,188.0,0,0.0,0,26.6,4.8,59.44444444444444,90.6,0.0,0.0,76.15,83.75999999999999,66.64444444444445,0.5,671.0,1184.0,1855.0,13.19095616886994,4.15661019354515,1.0,1.0,0.0
2023-12-01,97.63083333333331,81.745,22.393,43.7139,749.08,215.11020036429863,43.0,0,0.0,0,25.666666666666668,0.0,43.11111111111112,86.33333333333333,57.0,57.0,65.65,78.56666666666666,53.900000000000006,-0.5,254.0,786.0,1040.0,12.440927352772395,-3.743842009242305,0.0,1.0,1.0
2024-01-01,98.1,82.3,23.297,42.063833333333335,612.4416666666667,24.0,24.0,0,0.0,0,24.0,0.0,49.333333333333336,86.2,117.0,60.0,66.4,76.34,57.36666666666666,0.5,227.0,812.0,1039.0,12.459978158494426,3.726812499446346,1.0,1.0,0.0
